centro_chile,region_chile,centro_noruega,region_noruega,anio_chile,semana_chile,anio_noruega,semana_noruega,semana_noruega_equivalente,anio_noruega_equivalente,temperatura_chile_C,temperatura_noruega_C,dif_temperatura_C,salinidad_chile_PSU,salinidad_noruega_PSU,dif_salinidad_PSU,comparabilidad_temperatura,comparabilidad_salinidad,comparabilidad_general
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2014,32,2015,6,6,2015,5.305,6.448,1.143,33.493,34.222,0.729,Muy similar,Muy similar,Comparable
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2014,33,2015,7,7,2015,5.181,6.821,1.64,33.496,34.253,0.757,Muy similar,Muy similar,Comparable
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2014,34,2015,8,8,2015,5.103,6.78,1.677,33.5,34.143,0.643,Muy similar,Muy similar,Comparable
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2014,35,2015,9,9,2015,5.272,6.751,1.479,33.482,34.136,0.654,Muy similar,Muy similar,Comparable
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2014,36,2015,10,10,2015,5.447,6.92,1.473,33.478,34.173,0.695,Muy similar,Muy similar,Comparable
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2014,37,2015,11,11,2015,5.485,6.73,1.245,33.484,34.063,0.579,Muy similar,Muy similar,Comparable
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2014,38,2015,12,12,2015,5.419,6.724,1.305,33.497,34.058,0.561,Muy similar,Muy similar,Comparable
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2014,39,2015,13,13,2015,5.519,6.515,0.996,33.499,34.043,0.544,Muy similar,Muy similar,Comparable
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2014,40,2015,14,14,2015,5.606,6.516,0.91,33.516,34.061,0.545,Muy similar,Muy similar,Comparable
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2014,41,2015,15,15,2015,5.766,6.488,0.722,33.511,33.984,0.473,Muy similar,Muy similar,Comparable
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2014,42,2015,16,16,2015,5.89,6.573,0.683,33.521,33.921,0.4,Muy similar,Muy similar,Comparable
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2014,43,2015,17,17,2015,6.17,6.825,0.655,33.52,33.889,0.369,Muy similar,Muy similar,Comparable
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2014,44,2015,18,18,2015,6.074,7.172,1.098,33.529,33.933,0.404,Muy similar,Muy similar,Comparable
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2014,45,2015,19,19,2015,6.275,7.676,1.401,33.529,33.917,0.388,Muy similar,Muy similar,Comparable
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2014,46,2015,20,20,2015,6.455,7.997,1.542,33.533,33.905,0.372,Muy similar,Muy similar,Comparable
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2014,47,2015,21,21,2015,6.68,8.524,1.844,33.542,33.782,0.24,Muy similar,Muy similar,Comparable
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2014,48,2015,22,22,2015,6.892,9.081,2.189,33.541,33.599,0.058,Muy similar,Muy similar,Comparable
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2014,49,2015,23,23,2015,7.462,9.165,1.703,33.543,33.49,0.053,Muy similar,Muy similar,Comparable
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2014,50,2015,24,24,2015,7.573,9.104,1.531,33.551,33.463,0.088,Muy similar,Muy similar,Comparable
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2014,51,2015,25,25,2015,7.845,9.528,1.683,33.551,33.488,0.063,Muy similar,Muy similar,Comparable
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2014,52,2015,26,26,2015,8.024,10.499,2.475,33.552,33.407,0.145,Muy similar,Muy similar,Comparable
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2015,1,2015,27,27,2015,9.019,11.471,2.452,33.551,33.309,0.242,Muy similar,Muy similar,Comparable
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2015,2,2015,28,28,2015,8.792,11.565,2.773,33.566,32.83,0.736,Muy similar,Muy similar,Comparable
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2015,3,2015,29,29,2015,8.811,12.381,3.57,33.585,32.937,0.648,Diferente,Muy similar,No comparable / revisar
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2015,4,2015,30,30,2015,9.174,13.178,4.004,33.587,33.052,0.535,Diferente,Muy similar,No comparable / revisar
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2015,5,2015,31,31,2015,9.652,13.199,3.547,33.582,33.09,0.492,Diferente,Muy similar,No comparable / revisar
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2015,6,2015,32,32,2015,9.659,13.435,3.776,33.57,33.028,0.542,Diferente,Muy similar,No comparable / revisar
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2015,7,2015,33,33,2015,9.555,13.783,4.228,33.582,32.724,0.858,Diferente,Muy similar,No comparable / revisar
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2015,8,2015,34,34,2015,9.544,15.019,5.475,33.583,32.656,0.927,No comparable,Muy similar,No comparable / revisar
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2015,9,2015,35,35,2015,9.494,15.105,5.611,33.574,32.522,1.052,No comparable,Muy similar,No comparable / revisar
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2015,10,2015,36,36,2015,9.572,14.374,4.802,33.558,32.454,1.104,Diferente,Muy similar,No comparable / revisar
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2015,11,2015,37,37,2015,9.57,13.962,4.392,33.553,32.506,1.047,Diferente,Muy similar,No comparable / revisar
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2015,12,2015,38,38,2015,9.356,13.969,4.613,33.558,32.437,1.121,Diferente,Muy similar,No comparable / revisar
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2015,13,2015,39,39,2015,9.588,13.526,3.938,33.556,32.486,1.07,Diferente,Muy similar,No comparable / revisar
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2015,14,2015,40,40,2015,9.079,13.128,4.049,33.558,32.507,1.051,Diferente,Muy similar,No comparable / revisar
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2015,15,2015,41,41,2015,8.876,12.518,3.642,33.562,32.531,1.031,Diferente,Muy similar,No comparable / revisar
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2015,16,2015,42,42,2015,8.668,12.146,3.478,33.561,32.395,1.166,Diferente,Muy similar,No comparable / revisar
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2015,17,2015,43,43,2015,8.397,11.906,3.509,33.563,32.256,1.307,Diferente,Muy similar,No comparable / revisar
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2015,18,2015,44,44,2015,8.323,11.459,3.136,33.556,32.094,1.462,Diferente,Muy similar,No comparable / revisar
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2015,19,2015,45,45,2015,7.825,11.27,3.445,33.576,32.018,1.558,Diferente,Muy similar,No comparable / revisar
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2015,20,2015,46,46,2015,7.892,10.752,2.86,33.55,32.391,1.159,Muy similar,Muy similar,Comparable
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2015,21,2015,47,47,2015,7.623,9.875,2.252,33.542,32.46,1.082,Muy similar,Muy similar,Comparable
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2015,22,2015,48,48,2015,7.209,9.285,2.076,33.544,32.618,0.926,Muy similar,Muy similar,Comparable
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2015,23,2015,49,49,2015,6.976,8.936,1.96,33.542,33.047,0.495,Muy similar,Muy similar,Comparable
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2015,24,2015,50,50,2015,6.664,8.904,2.24,33.548,33.482,0.066,Muy similar,Muy similar,Comparable
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2015,25,2015,51,51,2015,6.103,8.635,2.532,33.539,33.426,0.113,Muy similar,Muy similar,Comparable
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2015,26,2015,52,52,2015,6.004,8.462,2.458,33.537,33.241,0.296,Muy similar,Muy similar,Comparable
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2015,27,2016,1,1,2016,5.772,7.005,1.233,33.539,33.404,0.135,Muy similar,Muy similar,Comparable
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2015,28,2016,2,2,2016,5.515,5.993,0.478,33.535,33.413,0.122,Muy similar,Muy similar,Comparable
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2015,29,2016,3,3,2016,5.207,5.729,0.522,33.529,33.485,0.044,Muy similar,Muy similar,Comparable
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2015,30,2016,4,4,2016,5.004,6.69,1.686,33.513,33.853,0.34,Muy similar,Muy similar,Comparable
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2015,31,2016,5,5,2016,5.003,6.679,1.676,33.514,34.01,0.496,Muy similar,Muy similar,Comparable
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2015,32,2016,6,6,2016,4.892,6.43,1.538,33.516,34.042,0.526,Muy similar,Muy similar,Comparable
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2015,33,2016,7,7,2016,4.851,6.197,1.346,33.525,34.093,0.568,Muy similar,Muy similar,Comparable
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2015,34,2016,8,8,2016,4.609,6.349,1.74,33.539,34.28,0.741,Muy similar,Muy similar,Comparable
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2015,35,2016,9,9,2016,4.68,6.076,1.396,33.529,34.262,0.733,Muy similar,Muy similar,Comparable
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2015,36,2016,10,10,2016,4.848,6.027,1.179,33.537,34.236,0.699,Muy similar,Muy similar,Comparable
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2015,37,2016,11,11,2016,4.81,6.301,1.491,33.548,34.22,0.672,Muy similar,Muy similar,Comparable
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2015,38,2016,12,12,2016,4.605,6.222,1.617,33.579,34.219,0.64,Muy similar,Muy similar,Comparable
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2015,39,2016,13,13,2016,4.729,6.395,1.666,33.589,34.162,0.573,Muy similar,Muy similar,Comparable
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2015,40,2016,14,14,2016,4.87,6.632,1.762,33.583,34.187,0.604,Muy similar,Muy similar,Comparable
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2015,41,2016,15,15,2016,5.159,6.726,1.567,33.58,34.209,0.629,Muy similar,Muy similar,Comparable
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2015,42,2016,16,16,2016,5.449,6.731,1.282,33.579,34.264,0.685,Muy similar,Muy similar,Comparable
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2015,43,2016,17,17,2016,5.782,6.941,1.159,33.606,34.316,0.71,Muy similar,Muy similar,Comparable
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2015,44,2016,18,18,2016,6.13,7.346,1.216,33.6,34.11,0.51,Muy similar,Muy similar,Comparable
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2015,45,2016,19,19,2016,6.375,7.811,1.436,33.618,34.066,0.448,Muy similar,Muy similar,Comparable
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2015,46,2016,20,20,2016,6.78,7.987,1.207,33.618,34.015,0.397,Muy similar,Muy similar,Comparable
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2015,47,2016,21,21,2016,7.023,9.046,2.023,33.631,33.948,0.317,Muy similar,Muy similar,Comparable
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2015,48,2016,22,22,2016,7.287,9.715,2.428,33.645,33.447,0.198,Muy similar,Muy similar,Comparable
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2015,49,2016,23,23,2016,7.721,9.996,2.275,33.657,32.974,0.683,Muy similar,Muy similar,Comparable
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2015,50,2016,24,24,2016,7.793,10.061,2.268,33.668,32.713,0.955,Muy similar,Muy similar,Comparable
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2015,51,2016,25,25,2016,8.136,10.349,2.213,33.675,32.757,0.918,Muy similar,Muy similar,Comparable
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2015,52,2016,26,26,2016,8.353,11.342,2.989,33.677,33.104,0.573,Muy similar,Muy similar,Comparable
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2015,53,2016,27,27,2016,8.861,12.066,3.205,33.68,33.51,0.17,Diferente,Muy similar,No comparable / revisar
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2016,1,2016,27,27,2016,8.928,12.066,3.138,33.683,33.51,0.173,Diferente,Muy similar,No comparable / revisar
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2016,2,2016,28,28,2016,8.989,13.136,4.147,33.7,33.626,0.074,Diferente,Muy similar,No comparable / revisar
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2016,3,2016,29,29,2016,9.348,14.152,4.804,33.694,33.603,0.091,Diferente,Muy similar,No comparable / revisar
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2016,4,2016,30,30,2016,9.523,14.992,5.469,33.677,33.473,0.204,No comparable,Muy similar,No comparable / revisar
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2016,5,2016,31,31,2016,10.042,15.184,5.142,33.643,33.077,0.566,No comparable,Muy similar,No comparable / revisar
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2016,6,2016,32,32,2016,9.902,14.29,4.388,33.654,32.484,1.17,Diferente,Muy similar,No comparable / revisar
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2016,7,2016,33,33,2016,9.71,14.586,4.876,33.645,32.255,1.39,Diferente,Muy similar,No comparable / revisar
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2016,8,2016,34,34,2016,9.714,14.85,5.136,33.628,32.148,1.48,No comparable,Muy similar,No comparable / revisar
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2016,9,2016,35,35,2016,9.914,14.134,4.22,33.616,32.107,1.509,Diferente,Muy similar,No comparable / revisar
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2016,10,2016,36,36,2016,9.679,13.831,4.152,33.598,32.0,1.598,Diferente,Muy similar,No comparable / revisar
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2016,11,2016,37,37,2016,9.455,13.894,4.439,33.585,32.103,1.482,Diferente,Muy similar,No comparable / revisar
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2016,12,2016,38,38,2016,9.367,14.47,5.103,33.565,32.394,1.171,No comparable,Muy similar,No comparable / revisar
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2016,13,2016,39,39,2016,9.302,14.496,5.194,33.536,32.608,0.928,No comparable,Muy similar,No comparable / revisar
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2016,14,2016,40,40,2016,8.899,13.7,4.801,33.526,32.639,0.887,Diferente,Muy similar,No comparable / revisar
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2016,15,2016,41,41,2016,8.647,12.933,4.286,33.497,32.422,1.075,Diferente,Muy similar,No comparable / revisar
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2016,16,2016,42,42,2016,8.129,12.399,4.27,33.505,32.437,1.068,Diferente,Muy similar,No comparable / revisar
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2016,17,2016,43,43,2016,7.967,12.035,4.068,33.514,32.283,1.231,Diferente,Muy similar,No comparable / revisar
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2016,18,2016,44,44,2016,7.846,11.506,3.66,33.52,32.256,1.264,Diferente,Muy similar,No comparable / revisar
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2016,19,2016,45,45,2016,7.776,9.906,2.13,33.522,32.403,1.119,Muy similar,Muy similar,Comparable
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2016,20,2016,46,46,2016,7.742,9.662,1.92,33.517,32.786,0.731,Muy similar,Muy similar,Comparable
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2016,21,2016,47,47,2016,7.477,9.098,1.621,33.518,32.852,0.666,Muy similar,Muy similar,Comparable
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2016,22,2016,48,48,2016,7.334,8.33,0.996,33.512,32.943,0.569,Muy similar,Muy similar,Comparable
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2016,23,2016,49,49,2016,7.046,7.946,0.9,33.506,33.019,0.487,Muy similar,Muy similar,Comparable
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2016,24,2016,50,50,2016,6.943,7.654,0.711,33.49,33.32,0.17,Muy similar,Muy similar,Comparable
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2016,25,2016,51,51,2016,6.877,7.989,1.112,33.476,33.729,0.253,Muy similar,Muy similar,Comparable
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2016,26,2016,52,52,2016,6.738,7.755,1.017,33.459,33.596,0.137,Muy similar,Muy similar,Comparable
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2016,27,2017,1,1,2017,6.336,7.354,1.018,33.46,33.696,0.236,Muy similar,Muy similar,Comparable
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2016,28,2017,2,2,2017,6.29,7.363,1.073,33.453,33.951,0.498,Muy similar,Muy similar,Comparable
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2016,29,2017,3,3,2017,6.107,7.103,0.996,33.443,34.013,0.57,Muy similar,Muy similar,Comparable
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2016,30,2017,4,4,2017,5.929,7.192,1.263,33.441,34.05,0.609,Muy similar,Muy similar,Comparable
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2016,31,2017,5,5,2017,5.92,6.977,1.057,33.434,34.088,0.654,Muy similar,Muy similar,Comparable
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2016,32,2017,6,6,2017,5.739,6.489,0.75,33.419,34.174,0.755,Muy similar,Muy similar,Comparable
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2016,33,2017,7,7,2017,5.37,6.599,1.229,33.435,34.234,0.799,Muy similar,Muy similar,Comparable
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2016,34,2017,8,8,2017,5.527,6.334,0.807,33.403,34.292,0.889,Muy similar,Muy similar,Comparable
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2016,35,2017,9,9,2017,5.508,6.006,0.498,33.396,34.292,0.896,Muy similar,Muy similar,Comparable
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2016,36,2017,10,10,2017,5.675,5.675,0.0,33.381,34.282,0.901,Muy similar,Muy similar,Comparable
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2016,37,2017,11,11,2017,5.735,6.11,0.375,33.373,34.275,0.902,Muy similar,Muy similar,Comparable
120128_Semanal_2014_2024,Magallanes,32677_Semanal_2014_2024,Centro,2016,38,2017,12,12,2017,5.906,6.151,0.245,33.355,34.31,0.955,Muy similar,Muy similar,Comparable
